claim_id,claim,negative_label,baseline_label,negative_output,baseline_output,negative_evidence_count,baseline_evidence_count,gold_label,agreement,negative_correct,baseline_correct,improvement,degradation
423,Sen. Martha McSally “supported a plan to turn Medicare into a voucher program and ‘shift costs’ onto seniors” and “even supported raising the retirement age.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that McSally did support a plan to turn Medicare into a voucher program and ‘shift costs’ onto seniors and even supported raising the retirement age.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the senator did support a plan to turn Medicare into a voucher program and ‘shift costs’ onto seniors and even supported raising the retirement age.

verdict: 'Supported'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
424,Voters in North Carolina can send their Mail-in vote and then go to the polling place to vote again to check that their mail-in vote has been counted.,Refuted,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that a voter can not send in a mail in vote and then go to the polling place to check that it has been counted so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that a voter can request a mail in ballot and then vote in person so the claim is supported.

verdict: 'Supported'",10,10,Refuted,False,True,False,False,True
425,Fox News is unavailable in Canada because the Radio Act makes it a crime to lie to the public via airwaves.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Fox News is available in Canada and the law mentioned in the claim does not apply to Fox News.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Fox News is not unavailable in Canada and the law is not in place to stop them from broadcasting so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
426,"""Jihadists"" attacked a Temple in West Bengal and charred the Hindu deity Kali",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the incident was an accident and not an attack by jihadists so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the idol was not burnt by a group of people who were called Jihadists so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
427,U.S. citizens should show up at polling places on Election Day and cast an in-person ballot if poll workers can’t confirm that their mail-in ballot was received.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the ballot can be cast in person if there are issues with the mail in ballot so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the voter can vote by provisional ballot if the mail in ballot has not been received.

verdict: 'Supported'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
428,More cops have died from COVID this year than have been killed on patrol.,Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The number of officers who have died from covid is higher than the number of officers who have died on patrol.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The number of officers who have died from covid is not clear, but it is less than 100. 

verdict: 'Refuted'",10,10,Not Enough Evidence,False,False,False,False,False
429,A Pakistani website was hacked by an Indian cyber group to wish Pawan Kalyan a Happy Birthday.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the website was not hacked to wish Pawan Kalyan a happy birthday so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the website was not hacked to wish Pawan Kalyan a happy birthday so the claim is refuted.

verdict: 'Refuted'",10,10,Supported,True,False,False,False,False
430,"US President Trump opened a complaint platform to report censorship on Facebook, Twitter and YouTube.",Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Trump did open a platform to report censorship on Facebook, Twitter and YouTube.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Trump did not open a complaint platform so the claim is refuted.

verdict: 'Refuted'",10,10,Supported,False,True,False,False,True
431,"US President Trump issued an executive order for the White House to take over all electrical grids, which will include internet servers, broadcasting systems and electronic systems",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the order was about protecting the grid from cyber attacks and not about taking over the grid so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the executive order was about securing the US power system and not about the White House taking over all electrical grids, so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
432,"US President Trump canceled the Democrats’ HR6666 bill, known as the COVID-19 TRACE Act.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the bill was not cancelled so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the bill was not cancelled so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
433,US President Trump canceled Bill Gates’ project known as ID2020,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the project is still active and not cancelled so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the project is still active and not cancelled so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
434,US President Trump issued an executive order to reopen states in lockdown during COVID-19 pandemic; governors who refuse will be sued,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the president did not issue an executive order so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the president did not have the authority to reopen states so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
435,Igbo people In Nigeria (Igbo people are found in southeastern Nigeria) are the richest people per capita in Africa.,Conflicting Evidence/Cherrypicking,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs state that the Igbo people are the richest people per capita in Africa, but also that the average annual income per person is $8,000 which is not the highest in Africa. 

verdict: 'Conflicting Evidence/Cherrypicking'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs state that the Igbo people are not the richest people in Africa, but are the most entrepreneurial, and that the GDP per capita is lower than other parts of Africa.

verdict: 'Refuted'",10,10,Not Enough Evidence,False,False,False,False,False
436,The US military will check purity and distribute COVID-19 vaccines in US.,Conflicting Evidence/Cherrypicking,Conflicting Evidence/Cherrypicking,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the military will be involved in the distribution of the vaccine but not in checking the purity of the vaccine.

verdict: 'Conflicting Evidence/Cherrypicking'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the military will be involved in the distribution of the vaccine but not in checking the purity of the vaccine.

verdict: 'Conflicting Evidence/Cherrypicking'",10,10,Refuted,True,False,False,False,False
437,"A 21 year old can have sex with an 11-year-old, and not be listed on the sex registry as a sex offender",Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the age of consent varies from state to state and in some states a 21 year old could have sex with an 11 year old so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the person would be a sex offender so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,False,False,True,True,False
438,"In Massachusetts, ""anybody can go vote for anybody so long as they have their information. … They're not even checking IDs at the polling stations.""",Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs state that in Massachusetts you do not need to show an ID to vote, which is what the claim says.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs state that in Massachusetts you do not need to show an ID to vote, which is what the claim says.

verdict: 'Supported'",10,10,Refuted,True,False,False,False,False
439,Economic damage caused by the pandemic shows United States GDP (gross domestic product) falling by 33 percent compared to India's 23.9 percent drop.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the US GDP fell by 9.1% and India's by 23.9% so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The 10th Q&A pair shows that the United States GDP fell by 33% and India's by 19.2% so the claim is supported.

verdict: 'Supported'",10,10,Refuted,True,False,False,False,False
440,"In Belfast, the digital sector employs 26 per cent of the workforce.",Refuted,Not Enough Evidence,"<|start_header_id|>assistant<|end_header_id|>

justification: The 10th Q&A pair states that 1 in 5 workers in Belfast are employed in the digital sector which is 20% not 26% as claimed so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show conflicting evidence with some saying 10% and some saying 26% so more evidence is needed to support the claim.

verdict: 'Not Enough Evidence'",10,10,Refuted,False,True,False,False,True
441,Hooligans from the Muslim community were behind the desecration of Goddess Kali Idol in a Bengal Temple in West Bengal's Murshidabad district by burning it.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the people who did the damage were not Muslims so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the people arrested were not from the Muslim community so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
442,Bill Gates was involved in crafting the TRACE Act.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Bill Gates had nothing to do with the TRACE Act so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Bill Gates was not involved in the crafting of the TRACE Act so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
443,It's NOT a SECOND WAVE of COVID-19 coming soon. It's the NORMAL COLD / FLU SEASON,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that covid is not the same as the flu and cold so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that COVID-19 does not follow the same pattern as the flu and cold so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
444,The World Health Organization (WHO) says there is no proof that face masks protect against Covid-19.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The WHO has changed their advice on face masks, saying they should be worn in public where social distancing is not possible to help stop the spread of coronavirus.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The WHO has changed its advice on face masks, saying they should be worn in public where social distancing is not possible to help stop the spread of coronavirus.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
445,Masks lower immune systems.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that there is no evidence that masks lower the immune system so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that there is no evidence that masks lower the immune system so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
446,"US President Trump made vaccines voluntary, not mandatory, in the US.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the president does not have the power to make vaccines voluntary so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the president did not make vaccines voluntary so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
447,A virus can easily pass through a mask.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The QA pairs show that a virus can be blocked by a mask and that a virus can not pass through a mask.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that a virus can be blocked by a mask and that surgical masks are effective in preventing the transmission of respiratory viruses, including coronaviruses.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
448,"Kyle Rittenhouse failed to appear at his court hearing in Lake County, Illinois, on 28th August 2020 and was given an extra month to comply.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that he did not appear in court but it was not his fault as he was in jail so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that he did not fail to appear at his court hearing so the claim is refuted.

verdict: 'Refuted'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
449,Some US mayors are fining people for going to church during the COVID-19 pandemic.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that some mayors are fining people for going to church so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that some mayors are fining people for going to church so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
450,US President Trump declared places of worship as essential services during COVID-19 pandemic.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Trump did declare places of worship as essential services during the COVID-19 pandemic.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Trump did declare places of worship as essential services during the COVID-19 pandemic so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
451,PEDOPHILIA is now LEGAL in CALIFORNIA,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The claim is refuted. According to the QA pairs, the claim is that pedophilia is now legal in California. However, the California Penal Code 288(a) states that any individual who commits a lewd or lascivious act against a child who is under the age of 14 years old is guilty of a felony sex crime and can be sentenced up to 8 years in a California state prison. Therefore, this claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The claim is refuted. According to the QA pairs, the claim is not correct. The claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
452,"Republican Maine Sen. Susan Collins said of President Donald Trump, “Yes, I said that I wouldn’t endorse him but that doesn’t mean I don’t fully support him.”",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that Susan Collins did not endorse Donald Trump and did not support him fully.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Susan Collins did not endorse Donald Trump and so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
453,US President Trump instructed his administration to halt funding of the World Health Organization while a review was conducted to assess the World Health Organization’s role regarding the spread of coronavirus.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the funding was halted so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the US did halt the funding to the WHO so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
454,Face masks cause hypoxia.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that masks do not cause hypoxia so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that there is no evidence that masks cause hypoxia so the claim is refuted.

verdict: 'Refuted'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
455,US Cable news channel Fox News is unavailable in Canada due to media legislation.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Fox News is available in Canada and the reasons for the claim are not correct.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Fox News is available in Canada and the CRTC has approved it being available in Canada.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
456,idol of goddess Kali was burnt in West bengals Murshidabad by the muslim community.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: There is no evidence to support the claim that the idol of goddess Kali was burnt in West Bengal's Murshidabad by the Muslim community.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the idol was not burnt so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
457,The Radio Act in Canada makes it a crime to lie to the public via airwaves.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Radio Act in Canada does not make it a crime to lie to the public via airwaves. 

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Radio Act in Canada does not make it a crime to lie to the public via airwaves. 

verdict: 'Refuted'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
458,The South African Police Service kills three times more people per capita than the United States police force,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the South African Police Service kills three times more people per capita than the United States police force.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs state that the South African Police Service kills three times more people per capita than the United States police force. 

verdict: 'Supported'",10,10,Not Enough Evidence,True,False,False,False,False
459,"In 2018, South African police service officers were accused of 217 cases of torture and 3,661 cases of assault.",Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the number of cases of torture and assault are correct so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the number of cases of torture and assault are correct so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
460,"Since 2002, South Africa’s police force has grown by 50%.",Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the police force has grown by 50% so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the police force has not grown by 50% so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,False,False,True,True,False
461,All India Institute of Medical Sciences Nursing Officer Recruitment Common Eligibility Test 2020 was postponed.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the exam was postponed so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the exam was postponed so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
462,US cable news channel Fox News is not available in Canada due to media legislation in the country.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Fox News is available in Canada so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: Fox News is available in Canada.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
463,"558 people were killed by the police in 2018, while 201 people died in police custody",Not Enough Evidence,Not Enough Evidence,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs do not give enough evidence to support or refute the claim. 

verdict: 'Not Enough Evidence'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the number of people killed by the police in 2018 is not known as there is no data to show the exact number. 

verdict: 'Not Enough Evidence'",10,10,Supported,True,False,False,False,False
464,The number of North American bison has been reduced to only twenty-seven individuals due to colonizers.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that there were more than 27 bison so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that there were not 27 bison so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
465,Jacob Blake raped a 14 year old teenage girl.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Jacob Blake was not accused of raping a 14 year old girl so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: There is no evidence that Jacob Blake raped a 14-year-old girl. 

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
466,Amber Alert Issued For License Plate Q72B381,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that an Amber alert is not issued for a specific license plate number so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that an Amber alert is not issued for a licence plate number so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
467,"Suresh Raina, the Chennai Super Kings (CSK) cricketer, has withdrawn from the upcoming 2020 edition of the IPL after testing positive for COVID-19.",Refuted,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Suresh Raina pulled out of the IPL due to personal reasons and not because he had tested positive for Covid-19.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Suresh Raina has withdrawn from the 2020 edition of the IPL after testing positive for COVID-19.

verdict: 'Supported'",10,10,Refuted,False,True,False,False,True
468,"Even with a voter ID card, you won’t be allowed to vote in Ghana on December 7 if your name is not found in the Register. So, people should take advantage of the exhibition exercise to verify their names.",Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that even with a voter ID card you still need to be on the register to vote so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that you can vote with a voter ID card even if your name is not on the register so the claim is refuted.

verdict: 'Refuted'",10,10,Supported,False,True,False,False,True
469,"A crowdfunding campaign on the Christian site GiveSendGo solicited donations to help Kyle Rittenhouse, a 17-year-old accused of killing two people at a protest in Kenosha, Wisconsin.",Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the site did raise money for the defence of Rittenhouse so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that the campaign was successful and raised over $100,000 so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
470,Islamic study is a subject in UPSC exam,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Islamic studies is not a subject in the UPSC exam so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Islamic study is not a subject in the UPSC exam so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
471,The Trump RNC Acceptance Speech Was The First Time The White House Was Used For 'Purely Political Campaign Event',Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the White House has been used for political events before so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the White House has been used for political events before so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
472,"Donald trump said ""We have already built 300 miles of border wall.""",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the wall is not 300 miles so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the wall is not 300 miles as claimed so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
473,"Donald Trump says Biden ""is even talking about taking the wall down.""",Conflicting Evidence/Cherrypicking,Conflicting Evidence/Cherrypicking,"<|start_header_id|>assistant<|end_header_id|>

justification: Biden said he wouldn’t dismantle the existing fence along the border, but will stop future construction and pursue a high-tech ‘virtual wall’ to ensure border security.

verdict: 'Conflicting Evidence/Cherrypicking'","<|start_header_id|>assistant<|end_header_id|>

justification: Biden has said he would not tear down the parts of the barrier along the U.S. Southern border built during the Trump administration — but he would cease construction.

verdict: 'Conflicting Evidence/Cherrypicking'",10,10,Refuted,True,False,False,False,False
474,"George Floyd died of drug overdose, not US police brutality",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The evidence shows that the cause of death was a combination of factors including the police restraint and underlying health conditions. 

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The evidence shows that the cause of death was a combination of factors including the police actions and the presence of drugs in his system. 

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
475,"Donald Trump said: Biden ""has pledged a $4 trillion tax hike on almost all American families.""",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden's tax plan would not affect all Americans families so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden's tax plan would not affect all Americans families so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
476,"Biden has promised to abolish the production of American oil, coal, shale, and natural gas.",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden does not plan to abolish the production of American oil, coal, shale, and natural gas so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden does not plan to abolish the production of American oil, coal, shale, and natural gas so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
477,"Joe Biden had not condemned the violence and looting during protests in Kenosha, Wisconsin by 27th August 2020",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden did condemn the violence so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Biden did condemn the violence so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
478,Duterte has signed order to open nuclear power plant.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the president has not signed an order to open a nuclear power plant so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the president has not signed an order to open a nuclear power plant so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
479,"Donald Trump said ""When the anarchists started ripping down our statues and monuments, right outside, I signed an order immediately, 10 years in prison.""",Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Trump did sign an order and it included a 10 year prison sentence so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Donald Trump did sign an order that would give a 10 year prison sentence to those who damage monuments so the claim is supported.

verdict: 'Supported'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
480,"Donald Trump said: ""Biden also vowed to oppose school choice and close down charter schools, ripping away the ladder of opportunity for Black and Hispanic children.""",Conflicting Evidence/Cherrypicking,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: Biden has sounded a skeptical note on charter schools throughout the campaign, promising to ban for-profit charter schools, but his education plan does not mention them.

verdict: 'Conflicting Evidence/Cherrypicking'","<|start_header_id|>assistant<|end_header_id|>

justification: Biden is in favour of good charter schools and allowing students to have their pick of public schools, which falls under the umbrella of school choice.

verdict: 'Refuted'",10,10,Conflicting Evidence/Cherrypicking,False,True,False,False,True
481,"Donald Trump said: ""When asked if he supports cutting police funding, Joe Biden replied, ‘Yes, absolutely.’""",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: Biden has said on a number of occasions that he is opposed to defunding the police, and a Biden spokesman told us the Democratic nominee supports more funding for police for some functions, such as initiatives to strengthen community relationships and for body-worn cameras.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: Biden has said on a number of occasions that he is opposed to defunding the police, and a Biden spokesman told us the Democratic nominee supports more funding for police for some functions, such as initiatives to strengthen community relationships and for body-worn cameras.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
482,"Donald trump said: ""Joe Biden recently raised his hand on the debate stage and promised he was going to give it away, your health care dollars to illegal immigrants, which is going to bring massive number of immigrants into our country.""",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Biden does not support giving health care dollars to illegal immigrants so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Biden does not support giving health care dollars to illegal immigrants so the claim is refuted.

verdict: 'Refuted'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
483,"Donald Trump said ""We have spent nearly $2.5 trillion on completely rebuilding our military, which was very badly depleted when I took office.""",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the amount of money spent on the military was not $2.5 trillion so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the amount spent was not $2.5 trillion and so the claim is refuted.

verdict: 'Refuted'",10,10,Not Enough Evidence,True,False,False,False,False
484,The Edo State government of Nigeria receives 600 million naira monthly as a security vote.,Not Enough Evidence,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs state that the amount is correct but the source of the money is not clear, and that the money is not accounted for.

verdict: 'Not Enough Evidence'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs state that the Edo state government does receive 600 million naira monthly as a security vote.

verdict: 'Supported'",10,10,Refuted,False,False,False,False,False
